TaskQLat.      PRRQLat.       TaskQLen       
0.13242        -1.5409e+09    71             
1.65645        -1.5409e+09    359            
1.01735        -1.5409e+09    267            
1.0763         -1.5409e+09    283            
0.474713       -1.5409e+09    112            
1.70977        -1.5409e+09    411            
0.276941       -1.5409e+09    78             
0.125341       -1.5409e+09    68             
0.001988       -1.5409e+09    6              
1.70246        -1.5409e+09    426            
0.156194       -1.5409e+09    86             
1.72047        -1.5409e+09    386            
1.69122        -1.5409e+09    443            
2.3e-05        -1.5409e+09    1              
1.68763        -1.5409e+09    451            
1.6948         -1.5409e+09    434            
0.176339       -1.5409e+09    110            
0.160062       -1.5409e+09    98             
0.925461       -1.5409e+09    251            
0.349796       -1.5409e+09    60             
0.004307       -1.5409e+09    7              
2e-06          -1.5409e+09    1              
0.405108       -1.5409e+09    81             
1.06835        -1.5409e+09    279            
0.562608       -1.5409e+09    84             
0.547409       -1.5409e+09    88             
0.44045        -1.5409e+09    81             
0.088779       -1.5409e+09    23             
0.570456       -1.5409e+09    80             
1.67995        -1.5409e+09    459            
0.120087       -1.5409e+09    78             
1.70226        -1.5409e+09    422            
0.000157       -1.5409e+09    3              
2e-06          -1.5409e+09    1              
1.43306        -1.5409e+09    347            
7.3e-05        -1.5409e+09    2              
1.70598        -1.5409e+09    415            
0.125943       -1.5409e+09    47             
0.416033       -1.5409e+09    139            
0.127268       -1.5409e+09    51             
5.3e-05        -1.5409e+09    2              
0.128875       -1.5409e+09    55             
1.10425        -1.5409e+09    287            
1.71337        -1.5409e+09    405            
5e-05          -1.5409e+09    1              
0.529065       -1.5409e+09    96             
0.001544       -1.5409e+09    8              
6e-05          -1.5409e+09    2              
1.70958        -1.5409e+09    407            
1.4405         -1.5409e+09    339            
1.7023         -1.5409e+09    423            
1.6949         -1.5409e+09    435            
1.6985         -1.5409e+09    427            
1.72412        -1.5409e+09    381            
0.48896        -1.5409e+09    102            
1.65415        -1.5409e+09    371            
0.416924       -1.5409e+09    77             
0.108808       -1.5409e+09    31             
0.51386        -1.5409e+09    169            
1.15736        -1.5409e+09    299            
1.68412        -1.5409e+09    377            
0.924642       -1.5409e+09    247            
1.42935        -1.5409e+09    351            
1.66034        -1.5409e+09    362            
1.72421        -1.5409e+09    385            
0.130573       -1.5409e+09    74             
0.124604       -1.5409e+09    43             
0.593948       -1.5409e+09    72             
0.428635       -1.5409e+09    85             
1.27057        -1.5409e+09    331            
1.69499        -1.5409e+09    438            
0.001105       -1.5409e+09    4              
1.67992        -1.5409e+09    458            
1.7134         -1.5409e+09    406            
1.43678        -1.5409e+09    343            
1.10806        -1.5409e+09    291            
1.32465        -1.5409e+09    335            
1.01655        -1.5409e+09    263            
0.020994       -1.5409e+09    28             
1.71334        -1.5409e+09    404            
0.919596       -1.5409e+09    243            
1.22915        -1.5409e+09    319            
0.132536       -1.5409e+09    75             
0.517052       -1.5409e+09    128            
0.613681       -1.5409e+09    68             
1.71705        -1.5409e+09    398            
0.12936        -1.5409e+09    71             
0.548649       -1.5409e+09    165            
1.70005        -1.5409e+09    380            
1.72068        -1.5409e+09    391            
1.44035        -1.5409e+09    335            
1.02012        -1.5409e+09    255            
1.65677        -1.5409e+09    365            
1.65663        -1.5409e+09    361            
0.499534       -1.5409e+09    95             
0.132132       -1.5409e+09    69             
1.6601         -1.5409e+09    358            
1.69499        -1.5409e+09    439            
1.22544        -1.5409e+09    323            
2e-06          -1.5409e+09    1              
0.333446       -1.5409e+09    131            
1.69119        -1.5409e+09    442            
0.612348       -1.5409e+09    188            
0.324691       -1.5409e+09    127            
0.548089       -1.5409e+09    175            
0.412246       -1.5409e+09    143            
0.922084       -1.5409e+09    231            
1.33258        -1.5409e+09    339            
0.448931       -1.5409e+09    125            
1.26385        -1.5409e+09    338            
1.34009        -1.5409e+09    326            
1.23622        -1.5409e+09    303            
1.41264        -1.5409e+09    330            
0.002251       -1.5409e+09    9              
