TaskQLat.      PRRQLat.       TaksQlen       
0.046619       27.4803        9              
1.43782        20.9157        391            
1.43401        20.9155        201            
0.446028       26.0866        155            
2.77852        22.4904        590            
1.39666        24.7161        369            
2.45635        22.4528        563            
2.7149         22.4902        601            
0.044617       27.4684        18             
3.21681        22.5441        559            
0.413518       25.9671        200            
0.453884       26.0867        151            
1.78326        21.2062        660            
1.63377        22.3514        433            
1.29347        24.7153        323            
1.20749        22.35          540            
2.00521        22.3521        506            
0.420896       26.6117        76             
0.444647       25.968         194            
2.13259        21.2088        581            
2.47588        22.4892        588            
1.31904        22.3504        508            
0.02775        27.2084        3              
1.26724        22.3503        522            
0.548581       20.9051        284            
1.17145        21.2021        448            
2.18419        21.2093        569            
1.27085        24.714         333            
2.47191        22.4652        589            
0.453898       26.0868        150            
0.390632       26.0166        176            
1.55405        22.3512        447            
0.463749       26.2928        118            
1.29994        24.7154        322            
2.96595        22.4909        628            
1.95342        22.3519        518            
2.60283        22.4901        575            
2.92615        22.4909        632            
1.45052        22.3509        473            
0.580212       26.0884        156            
0.352215       25.9605        216            
0.015962       27.4483        2              
0.700996       20.9087        253            
0.756077       20.9096        246            
2.50747        22.4896        579            
0.094967       27.1995        12             
1.35085        22.3506        498            
2.36803        22.4092        584            
1.27096        24.7139        334            
3.23578        22.5451        541            
0.418296       26.0864        166            
1.8188         21.2067        650            
0.016319       27.3559        29             
0.414341       26.0863        167            
3.2205         22.5444        554            
1.36957        20.9121        231            
1.34922        24.7156        320            
1.96935        22.352         514            
1.41574        20.9139        216            
1.72394        21.2055        670            
2.11677        21.2086        584            
0.432923       26.0156        183            
1.44554        20.916         455            
2.54718        22.4899        576            
2.50349        22.4896        582            
1.37343        20.9122        230            
1.29288        21.5135        563            
0.028372       27.356         27             
2.38912        22.4371        581            
0.473764       26.0869        145            
1.8138         22.3516        423            
2.44876        22.4523        568            
1.34923        24.7156        322            
0.004373       27.3559        26             
2.42805        22.3531        588            
1.3252         24.7155        327            
0.048313       27.3562        18             
0.044301       27.3561        22             
0.398123       25.9666        205            
1.94944        22.3519        519            
1.28964        24.7152        324            
0.276929       26.7994        77             
2.5035         22.4896        581            
1.42318        20.9144        211            
3.2701         22.5468        510            
1.82168        22.3516        420            
0.513421       26.0872        131            
0.424604       26.6118        87             
2.09278        22.3524        489            
2.81437        22.4905        647            
0.485547       26.295         107            
0.37216        25.9606        212            
0.929212       25.2916        217            
2.49956        22.4895        583            
1.53015        22.3512        454            
1.82169        22.3517        419            
1.38288        22.3506        496            
2.93013        22.4909        631            
1.42326        20.9143        212            
1.09587        22.3496        552            
0.052275       27.3562        15             
0.008024       27.3325        2              
3.25492        22.546         526            
2.26836        22.3528        496            
0.417393       25.9673        199            
2.41694        22.4451        570            
2.4085         22.4446        575            
1.41562        20.914         215            
1.94147        22.3519        521            
2.36419        22.4292        583            
2.08497        22.3523        492            
2.07299        22.3523        495            
2.22855        22.3527        500            
0.68162        20.9081        258            
1.42683        20.9148        208            
2.23653        22.3527        499            
0.489081       26.2954        103            
2.20456        22.3527        503            
3.25494        22.546         525            
0.493634       26.087         140            
1.82564        22.3517        417            
2.01738        21.2081        598            
0.402424       26.0863        170            
0.646699       20.907         267            
2.29233        22.3529        509            
1.84647        21.207         643            
1.32915        24.7155        326            
2.13682        22.3525        504            
2.19265        22.3526        506            
2.55103        22.4899        575            
0.433035       26.0155        184            
2.89038        22.4906        642            
2.20842        22.3527        501            
1.35714        24.7157        317            
1.61404        22.3514        438            
0.619624       20.9061        274            
0.03247        27.356         26             
1.26398        24.6849        339            
2.57513        22.49          573            
2.46409        22.4529        560            
1.11185        22.3497        547            
0.410373       26.0863        168            
0.095605       27.1887        14             
2.8103         22.4905        645            
0.415717       26.2846        140            
1.54209        22.3512        450            
0.071918       27.3605        3              
2.74681        22.4903        597            
0.456521       26.292         122            
0.052254       27.3562        16             
0.10419        27.2002        6              
2.91024        22.4908        636            
2.06109        22.3522        499            
1.4194         20.9142        213            
3.27405        22.5469        508            
1.9853         22.352         511            
1.49372        21.2038        719            
1.55804        22.3513        446            
1.18319        21.2023        446            
0.101802       27.1906        12             
1.62582        22.3514        435            
0.488806       20.9047        287            
2.1407         22.3525        503            
2.49967        22.4894        584            
2.93409        22.4909        630            
0.413186       26.2685        147            
3.27783        22.5471        505            
1.40061        20.913         223            
3.26621        22.5467        513            
2.40813        22.3531        592            
1.59807        22.3513        440            
0.024523       27.356         28             
2.78659        22.4905        588            
1.36107        24.7158        314            
1.2743         24.7145        329            
1.71216        21.2053        674            
2.93805        22.4909        629            
1.1397         22.3498        539            
0.501431       26.0871        137            
2.43203        22.3532        587            
1.30927        24.7154        330            
2.45254        22.4525        566            
1.3968         20.9128        225            
1.3413         24.7156        324            
1.31324        24.7154        329            
1.40414        24.7163        364            
1.43046        20.9151        205            
0.071954       27.3604        6              
1.6298         22.3514        434            
1.41195        20.9136        218            
1.43038        20.9152        204            
0.481131       20.9046        289            
3.23969        22.5452        538            
1.9574         22.3519        517            
2.75079        22.4903        596            
2.47976        22.4893        587            
1.34923        24.7156        321            
0.677742       20.908         259            
1.39667        24.7161        370            
1.33839        20.9112        239            
0.048082       27.4721        15             
0.324205       25.9603        128            
2.29233        22.3529        508            
2.37613        22.353         595            
1.44542        20.9161        454            
1.82963        22.3517        413            
2.19664        22.3526        505            
0.78312        20.9105        238            
0.099928       27.1998        9              
0.056055       27.3562        14             
2.73487        22.4902        599            
1.47656        24.4601        347            
2.57907        22.49          571            
1.92152        22.3518        524            
1.42702        20.9145        210            
3.20508        22.5239        598            
3.22824        22.5447        548            
2.57908        22.49          572            
1.38907        20.9125        227            
2.45639        22.4526        565            
2.31623        22.353         502            
2.51542        22.4897        577            
2.20534        22.3527        502            
1.33605        24.6368        343            
0.552437       20.9053        283            
1.29354        24.7153        324            
2.91422        22.4908        635            
1.44521        20.9162        453            
1.31108        22.3504        510            
0.402019       25.9667        204            
1.3769         24.7159        378            
2.25641        22.3528        494            
3.16539        22.4916        631            
0.000528       27.3559        27             
0.482059       26.2945        109            
2.14874        22.3525        499            
0.044071       27.4763        12             
0.693274       20.9084        255            
1.82963        22.3517        414            
1.48226        22.351         468            
0.520074       25.7166        171            
2.31224        22.353         503            
1.38087        24.716         377            
1.38462        24.716         376            
0.428107       26.0086        188            
1.83357        22.3518        412            
3.29338        22.5475        502            
0.685507       20.9082        257            
0.501493       26.0871        136            
0.40978        25.9669        202            
1.62185        22.3514        436            
2.29631        22.3529        507            
0.429285       26.0153        185            
1.38857        24.716         374            
2.13285        22.3524        506            
1.11979        22.3497        544            
1.79791        22.3515        430            
1.56599        22.3513        444            
0.457541       20.9042        294            
2.46032        22.4528        562            
1.57011        22.3513        443            
0.45605        26.6124        82             
2.28839        22.3529        511            
3.09369        22.4912        623            
0.433977       26.2906        131            
1.28645        21.2031        465            
3.14573        22.4912        625            
0.436844       26.0158        182            
3.29703        22.5479        496            
1.15165        22.3498        536            
1.53332        21.2042        711            
1.28568        24.7152        325            
1.94545        22.3519        520            
2.00918        22.3521        505            
1.35896        24.7157        316            
0.000619       27.3559        27             
