TaskQLat.      PRRQLat.       TaksQlen       
3.9e-05        0              3              
3.4e-05        0              3              
6.4e-05        0              4              
0.004334       0              6              
3.7e-05        0              3              
3.7e-05        0              2              
8.1e-05        0              5              
0.004307       0              3              
4.6e-05        0              3              
3.6e-05        0              3              
5.5e-05        0              4              
0.175606       0              3              
4.5e-05        0              3              
6.5e-05        0              4              
4.7e-05        1e-06          3              
2.7e-05        0              2              
2.7e-05        0              2              
4.6e-05        0              3              
7.4e-05        0              5              
0.158174       0              36             
0.065204       0              26             
0.085138       0              21             
0.073179       0              24             
0.081152       0              22             
0.213989       0              23             
7.2e-05        0              5              
6.5e-05        0              4              
3.8e-05        0              3              
5.6e-05        0              4              
1.7e-05        0              2              
0.023286       0              36             
0.017376       0              37             
3.2e-05        0              3              
7.8e-05        0              5              
0.090432       0              53             
9e-06          0              1              
3.2e-05        0              2              
8e-06          0              1              
8e-06          0              1              
0.033333       0              34             
0.129025       0              13             
1.7e-05        0              1              
0.233841       0              76             
2.8e-05        0              2              
1.2e-05        0              1              
0.061217       0              27             
6.9e-05        0              5              
7.3e-05        0              5              
0.15695        0              8              
0.136988       0              11             
0.116829       0              17             
0.097105       0              19             
8.3e-05        0              5              
1e-06          0              1              
0.117063       0              16             
0.045268       0              31             
7e-06          0              1              
0.032796       0              35             
0.175626       0              3              
0.037318       0              33             
0.1649         0              5              
1.6e-05        0              2              
7.4e-05        0              4              
0.057231       0              28             
6.1e-05        0              4              
9e-06          0              1              
0.069189       0              25             
3.7e-05        0              3              
2.5e-05        0              2              
0.121053       0              15             
3.7e-05        0              3              
0.175573       0              32             
3.9e-05        0              1              
2.4e-05        0              2              
3.3e-05        0              2              
0.146215       0              39             
2.1e-05        0              2              
3.6e-05        0              3              
4.2e-05        0              3              
0.164915       0              7              
1.5e-05        0              2              
2.4e-05        0              2              
5.6e-05        0              4              
0.175645       0              4              
0.001301       0              40             
2e-05          0              2              
7e-06          0              1              
1.5e-05        0              2              
1.3e-05        0              1              
0.049259       0              30             
6e-05          0              4              
4.7e-05        0              4              
3.1e-05        0              2              
4.6e-05        0              3              
0.074492       0              58             
0.091713       0              20             
0.053244       0              29             
2.4e-05        0              2              
7e-06          0              1              
7e-05          0              5              
4.9e-05        0              2              
3.7e-05        0              3              
4e-05          0              2              
0.133001       0              12             
4.3e-05        0              4              
9e-06          0              1              
1.7e-05        0              2              
2.1e-05        0              2              
3e-06          0              1              
4.8e-05        1e-06          3              
8e-06          0              1              
2.1e-05        0              2              
7e-06          0              1              
8e-06          0              1              
9e-06          1e-06          1              
7e-06          0              1              
5e-06          0              1              
5.9e-05        0              4              
4e-06          0              1              
2.5e-05        0              2              
1e-05          0              1              
4.2e-05        1e-06          3              
0.009377       0              38             
0.004315       0              4              
0.000277       0              1              
1.3e-05        1e-06          1              
9e-06          0              1              
8e-06          0              1              
0.109093       0              18             
8.2e-05        0              5              
5.1e-05        0              4              
0.005399       0              39             
2.5e-05        0              2              
5.7e-05        0              4              
2e-06          0              1              
2.7e-05        0              2              
3.6e-05        1e-06          3              
5.5e-05        0              4              
0.202035       0              26             
6e-06          0              1              
3e-06          0              1              
6e-06          0              1              
0.16491        0              6              
5.2e-05        0              3              
4e-06          0              1              
1.6e-05        0              2              
2.5e-05        0              2              
9e-06          1e-06          1              
1.6e-05        0              2              
5.7e-05        0              3              
1.3e-05        0              1              
0.166135       0              34             
9e-06          0              1              
2.2e-05        0              2              
5.4e-05        1e-06          5              
0.175631       0              4              
5e-06          1e-06          1              
4.5e-05        0              2              
1.4e-05        0              2              
2.7e-05        0              2              
1.6e-05        0              1              
1.1e-05        0              1              
1.7e-05        0              2              
2.9e-05        0              3              
0.000286       0              2              
0.176277       0              5              
0.176279       0              6              
2.4e-05        0              2              
0.170172       0              9              
0.158206       0              10             
0.138284       0              14             
0.122313       0              17             
0.150256       0              13             
0.118338       0              18             
0.10635        0              19             
0.122306       0              16             
0.158179       0              11             
1.5e-05        0              2              
0.077165       0              23             
1.9e-05        0              2              
9e-06          0              1              
2e-06          0              1              
9e-06          0              1              
2.9e-05        0              3              
8e-06          0              1              
3e-05          0              3              
0.125034       0              14             
0.176221       0              1              
8e-06          0              1              
1.5e-05        0              2              
0.170168       0              8              
0.150251       0              12             
1.5e-05        0              1              
0.170164       0              7              
1e-05          0              1              
0.176276       0              4              
0.148966       0              9              
0.14098        0              10             
0.130298       0              15             
6.9e-05        0              4              
0.041297       0              32             
1.9e-05        0              2              
0.176257       0              3              
1.4e-05        0              1              
3.7e-05        0              3              
0.176253       0              2              
7e-06          0              1              
3.2e-05        0              3              
4e-06          0              1              
2.8e-05        0              2              
3.4e-05        0              3              
1.6e-05        0              2              
