getDevice      getProgram     runProgram     
16.4682        1.2055         75.4286        
15.6604        1.20495        75.4201        
16.1684        1.20513        75.4123        
15.9404        1.17738        75.9235        
16.1534        1.47315        75.6298        
15.2486        0.395392       76.7181        
15.7549        0.803612       76.2996        
15.54          1.21196        75.4249        
16.0467        0.36482        76.731         
16.224         0.434982       76.5273        
15.1095        1.40333        75.7007        
16.2723        1.18481        75.4528        
15.0924        1.41409        75.2234        
15.5474        1.09442        76.0166        
15.6256        1.39599        75.7089        
15.7095        1.40282        75.7014        
15.7141        1.46052        75.6426        
15.458         1.22433        75.8751        
15.684         0.560052       76.3425        
16.3365        1.21213        75.4241        
16.3401        1.19276        75.4466        
16.5279        1.21176        75.4223        
15.2649        0.001394       77.1324        
15.8605        0.375507       76.7388        
15.9747        0.890343       76.2218        
16.3302        1.18554        75.4536        
16.4401        1.40386        75.2332        
16.1802        1.20812        75.4319        
15.4924        1.21378        75.4244        
14.9926        1.21317        75.8933        
15.5208        0.896631       75.9296        
15.212         0.794135       76.301         
15.6285        1.21595        75.425         
16.1641        0.244077       76.767         
15.2092        1.23388        75.8797        
14.9868        0.423271       76.58          
16.5205        1.40198        75.2402        
15.5446        1.22661        75.8796        
15.576         1.40372        75.2338        
15.6846        1.1907         75.9232        
16.2139        0.847094       76.2677        
15.0381        0.811118       76.3032        
14.8497        1.40255        75.6981        
15.0779        1.40362        75.702         
16.368         0.607977       76.2305        
16.196         0.200016       76.7596        
15.7605        1.37739        75.2612        
16.2432        1.66893        75.4354        
16.528         1.21989        75.4185        
15.976         0.274251       76.7736        
16.4878        1.3545         75.2389        
15.774         0.519339       76.5959        
16.2481        1.20665        75.4274        
15.5207        1.18674        75.4551        
15.804         0.35927        76.5809        
16.4605        1.01123        75.6321        
15.4673        0.637924       76.2744        
15.2761        1.18559        75.455         
15.3001        0.346187       76.774         
15.2201        0.538414       76.5817        
15.1347        1.45249        75.6531        
15.4086        1.2116         75.4259        
15.4841        1.20704        75.4356        
15.6881        1.40864        75.2325        
14.8761        0.251942       76.7685        
15.0403        1.01077        75.6334        
16.0506        1.17338        75.9417        
16.0721        0.545336       76.5473        
16.2654        1.40376        75.7035        
15.4547        0.331046       76.775         
16.2527        1.21218        75.4252        
15.4017        0.568135       76.5483        
15.5643        0.344575       76.776         
16.1685        1.40492        75.235         
16.1084        1.40398        75.7046        
15.9441        1.66188        75.4428        
16.3521        0.283884       76.737         
15.7966        1.20376        75.4357        
14.8601        0.364039       76.7338        
16.128         0.568883       76.3371        
15.9121        1.21405        75.4268        
16.2208        1.39727        75.2422        
15.5661        0.533655       76.5826        
15.8452        0.207773       76.7732        
15.3976        1.40327        75.7036        
16.1001        0.355861       76.7685        
15.0764        1.21041        75.4342        
15.976         0.354208       76.7751        
15.0165        1.18772        75.4566        
15.9203        1.644          75.1767        
16.0297        1.4034         75.7043        
15.28          1.45168        75.6563        
15.0647        1.1875         75.4554        
16.408         0.418503       76.523         
14.924         0.210136       76.7754        
15.8566        1.17454        75.9416        
15.5204        1.21325        75.4275        
15.4936        0.557637       76.5491        
15.8082        1.18943        75.4562        
15.8614        0.542227       76.5801        
15.588         0.440328       76.5334        
16.3207        1.2186         75.4215        
15.3933        1.22642        75.8822        
15.4202        0.748029       76.3219        
16.1814        1.39731        75.7112        
15.2244        0.477722       76.5833        
15.5699        0.523835       76.583         
14.7892        0.347624       76.7772        
15.3606        1.18676        75.4566        
15.4721        1.18548        75.4617        
15.4652        1.22664        75.888         
15.2401        1.40322        75.7103        
16.1566        1.20744        75.4433        
14.9961        1.05571        75.8882        
15.3562        0.366249       76.5895        
