TaskQLat.      PRRQLat.       TaskQLen       
0.044279       -1.54403e+09   1              
0.048017       -1.54403e+09   2              
0.003992       -1.54403e+09   1              
0.004437       -1.54403e+09   1              
0.023995       -1.54403e+09   1              
0.051996       -1.54403e+09   1              
0.055998       -1.54403e+09   1              
0.023998       -1.54403e+09   1              
4e-06          -1.54403e+09   1              
0.039997       -1.54403e+09   1              
0.021096       -1.54403e+09   2              
0.043992       -1.54403e+09   1              
0.011989       -1.54403e+09   1              
0.003999       -1.54403e+09   1              
4e-06          -1.54403e+09   1              
0.059996       -1.54403e+09   1              
0.051992       -1.54403e+09   1              
0.072001       -1.54403e+09   1              
0.004076       -1.54403e+09   2              
0.047996       -1.54403e+09   1              
0.032878       -1.54403e+09   1              
0.009593       -1.54403e+09   1              
0.032009       -1.54403e+09   1              
0.024393       -1.54403e+09   1              
0.008015       -1.54403e+09   1              
0.008823       -1.54403e+09   2              
0.019798       -1.54403e+09   1              
0.016041       -1.54403e+09   3              
0.056          -1.54403e+09   1              
0.011996       -1.54403e+09   1              
0.122537       -1.54403e+09   1              
0.010686       -1.54403e+09   2              
0.039992       -1.54403e+09   1              
0.047989       -1.54403e+09   1              
0.051995       -1.54403e+09   1              
0.051995       -1.54403e+09   1              
0.035995       -1.54403e+09   1              
0.026042       -1.54403e+09   1              
0.055997       -1.54403e+09   1              
0.036028       -1.54403e+09   2              
0.058646       -1.54403e+09   1              
0.024034       -1.54403e+09   2              
0.027994       -1.54403e+09   1              
0.027993       -1.54403e+09   1              
0.015994       -1.54403e+09   1              
