TaskQLat.      PRRQLat.       TaskQLen       
0.22251        -1.54083e+09   218            
0.083027       -1.54083e+09   86             
0.150994       -1.54083e+09   37             
6e-06          -1.54083e+09   1              
0.229375       -1.54083e+09   208            
1.43527        -1.54083e+09   300            
0.210957       -1.54083e+09   230            
1.28493        -1.54083e+09   347            
1.00956        -1.54083e+09   289            
0.184746       -1.54083e+09   256            
0.200389       -1.54083e+09   246            
0.138883       -1.54083e+09   69             
0.168768       -1.54083e+09   279            
0.008367       -1.54083e+09   12             
0.785146       -1.54083e+09   168            
0.796971       -1.54083e+09   114            
0.134165       -1.54083e+09   91             
3e-06          -1.54083e+09   1              
1.2966         -1.54083e+09   358            
0.091552       -1.54083e+09   27             
1.30111        -1.54083e+09   298            
0.172498       -1.54083e+09   172            
1.30125        -1.54083e+09   300            
1.46479        -1.54083e+09   297            
0.007888       -1.54083e+09   4              
1.46501        -1.54083e+09   299            
0.180055       -1.54083e+09   187            
1.40404        -1.54083e+09   310            
1.48863        -1.54083e+09   369            
0.172622       -1.54083e+09   275            
0.793677       -1.54083e+09   123            
0.236627       -1.54083e+09   114            
0.21844        -1.54083e+09   150            
0.168355       -1.54083e+09   103            
0.08882        -1.54083e+09   44             
0.188626       -1.54083e+09   253            
0.253999       -1.54083e+09   159            
0.204186       -1.54083e+09   240            
0.800673       -1.54083e+09   111            
0.800037       -1.54083e+09   104            
0.250558       -1.54083e+09   202            
1.46151        -1.54083e+09   304            
0.218633       -1.54083e+09   221            
1.46144        -1.54083e+09   303            
0.144165       -1.54083e+09   100            
0.144309       -1.54083e+09   52             
0.204158       -1.54083e+09   239            
1.39253        -1.54083e+09   316            
1.01316        -1.54083e+09   276            
0.240307       -1.54083e+09   105            
0.791865       -1.54083e+09   139            
1.29878        -1.54083e+09   355            
0.184721       -1.54083e+09   255            
0.16418        -1.54083e+09   14             
1.02146        -1.54083e+09   249            
0.251391       -1.54083e+09   175            
0.247522       -1.54083e+09   180            
0.78522        -1.54083e+09   169            
1.50008        -1.54083e+09   362            
0.192539       -1.54083e+09   250            
0.785078       -1.54083e+09   167            
0.16076        -1.54083e+09   21             
0.176257       -1.54083e+09   202            
0.13735        -1.54083e+09   123            
0.257865       -1.54083e+09   156            
1.45505        -1.54083e+09   414            
0.001221       -1.54083e+09   14             
1.3027         -1.54083e+09   354            
1.39633        -1.54083e+09   313            
0.225618       -1.54083e+09   135            
0.218518       -1.54083e+09   153            
1.27919        -1.54083e+09   357            
0.003756       -1.54083e+09   4              
0.797173       -1.54083e+09   117            
0.18003        -1.54083e+09   186            
0.091969       -1.54083e+09   32             
0.164814       -1.54083e+09   180            
0.087337       -1.54083e+09   57             
1.03651        -1.54083e+09   190            
0.187898       -1.54083e+09   182            
0.214754       -1.54083e+09   224            
0.207105       -1.54083e+09   234            
0.108012       -1.54083e+09   96             
1.41617        -1.54083e+09   430            
2e-06          -1.54083e+09   1              
0.140301       -1.54083e+09   9              
0.22185        -1.54083e+09   142            
0.085109       -1.54083e+09   46             
1.49632        -1.54083e+09   364            
0.218605       -1.54083e+09   155            
0.25784        -1.54083e+09   155            
0.07961        -1.54083e+09   92             
0.221799       -1.54083e+09   140            
1.29492        -1.54083e+09   319            
1.28269        -1.54083e+09   351            
0.172647       -1.54083e+09   276            
1.02335        -1.54083e+09   240            
1.29869        -1.54083e+09   316            
0.244089       -1.54083e+09   99             
1.46835        -1.54083e+09   399            
0.144761       -1.54083e+09   113            
1.3123         -1.54083e+09   343            
0.280286       -1.54083e+09   128            
1.36645        -1.54083e+09   321            
0.214808       -1.54083e+09   226            
0.215156       -1.54083e+09   165            
0.001451       -1.54083e+09   18             
1.29179        -1.54083e+09   333            
0.149964       -1.54083e+09   35             
1.01777        -1.54083e+09   252            
0.141114       -1.54083e+09   118            
0.255096       -1.54083e+09   168            
0.084644       -1.54083e+09   72             
0.788168       -1.54083e+09   143            
1.34295        -1.54083e+09   327            
0.095995       -1.54083e+09   1              
0.218465       -1.54083e+09   151            
0.168818       -1.54083e+09   281            
0.255075       -1.54083e+09   167            
0.236649       -1.54083e+09   115            
1.01978        -1.54083e+09   245            
0.093113       -1.54083e+09   13             
1.05605        -1.54083e+09   291            
0.141205       -1.54083e+09   120            
3e-06          -1.54083e+09   1              
0.276389       -1.54083e+09   131            
0.207183       -1.54083e+09   237            
0.794801       -1.54083e+09   127            
1.50024        -1.54083e+09   363            
0.096681       -1.54083e+09   8              
0.093517       -1.54083e+09   18             
0.176206       -1.54083e+09   200            
0.004584       -1.54083e+09   14             
0.254372       -1.54083e+09   199            
0.211339       -1.54083e+09   170            
0.788099       -1.54083e+09   142            
0.261252       -1.54083e+09   197            
0.1441         -1.54083e+09   49             
0.09008        -1.54083e+09   25             
0.147431       -1.54083e+09   42             
0.192181       -1.54083e+09   263            
0.144094       -1.54083e+09   99             
0.795018       -1.54083e+09   129            
2e-06          -1.54083e+09   1              
0.172237       -1.54083e+09   129            
0.144172       -1.54083e+09   50             
1.45759        -1.54083e+09   304            
0.139154       -1.54083e+09   73             
0.16439        -1.54083e+09   17             
0.179589       -1.54083e+09   270            
0.000959       -1.54083e+09   3              
1.01826        -1.54083e+09   258            
0.188575       -1.54083e+09   251            
1.41976        -1.54083e+09   306            
0.139404       -1.54083e+09   76             
0.22222        -1.54083e+09   145            
1.29144        -1.54083e+09   329            
1.00949        -1.54083e+09   286            
0.079191       -1.54083e+09   87             
0.790314       -1.54083e+09   152            
0.142228       -1.54083e+09   62             
0.144187       -1.54083e+09   6              
0.140746       -1.54083e+09   57             
1.03294        -1.54083e+09   195            
0.253938       -1.54083e+09   158            
1.29885        -1.54083e+09   356            
1.02124        -1.54083e+09   246            
1.47187        -1.54083e+09   393            
0.08527        -1.54083e+09   47             
0.244847       -1.54083e+09   193            
0.79513        -1.54083e+09   131            
0.13386        -1.54083e+09   88             
0.246682       -1.54083e+09   204            
1.0179         -1.54083e+09   254            
1.46508        -1.54083e+09   300            
3e-06          -1.54083e+09   1              
0.225735       -1.54083e+09   138            
0.148677       -1.54083e+09   110            
0.157324       -1.54083e+09   28             
1.29678        -1.54083e+09   327            
0.276414       -1.54083e+09   132            
1.02621        -1.54083e+09   226            
0.152582       -1.54083e+09   108            
1.29322        -1.54083e+09   331            
0.172299       -1.54083e+09   130            
0.800717       -1.54083e+09   112            
0.138669       -1.54083e+09   67             
0.082402       -1.54083e+09   78             
0.257708       -1.54083e+09   151            
1.03114        -1.54083e+09   206            
0.790358       -1.54083e+09   153            
0.786826       -1.54083e+09   158            
1.03094        -1.54083e+09   204            
1.03138        -1.54083e+09   210            
0.140125       -1.54083e+09   97             
1.36637        -1.54083e+09   320            
0.257735       -1.54083e+09   152            
1.02314        -1.54083e+09   237            
1.028          -1.54083e+09   216            
1.01784        -1.54083e+09   253            
0.251282       -1.54083e+09   172            
0.134277       -1.54083e+09   93             
0.135593       -1.54083e+09   78             
1.29671        -1.54083e+09   326            
0.133725       -1.54083e+09   86             
0.134025       -1.54083e+09   89             
1.29329        -1.54083e+09   332            
0.218632       -1.54083e+09   156            
1.01812        -1.54083e+09   256            
1.03604        -1.54083e+09   185            
0.004503       -1.54083e+09   7              
0.200363       -1.54083e+09   245            
1.06168        -1.54083e+09   450            
1.48502        -1.54083e+09   374            
0.1886         -1.54083e+09   252            
0.789944       -1.54083e+09   148            
0.176194       -1.54083e+09   160            
1.02807        -1.54083e+09   217            
1.03469        -1.54083e+09   201            
1.02452        -1.54083e+09   222            
